subj,block,ttype,mag,amp,dur
c_P15,3,CONTROL,0.715218,133.171997,0.018000
c_P15,3,CONTROL,0.378608,48.849198,0.010000
c_P15,3,CONTROL,0.452437,75.105996,0.014000
c_P15,3,CONTROL,0.691088,131.609912,0.016000
c_P15,3,CONTROL,0.618438,112.484134,0.016000
c_P15,3,CONTROL,0.470714,75.973871,0.014000
c_P15,3,CONTROL,0.283421,41.205082,0.006000
c_P15,3,CONTROL,0.531682,84.148561,0.022000
c_P15,3,CONTROL,0.456587,57.546432,0.010000
c_P15,3,CONTROL,0.424949,54.931091,0.010000
c_P15,3,CONTROL,0.424191,65.195907,0.012000
c_P15,3,CONTROL,0.381035,69.711805,0.012000
c_P15,3,CONTROL,0.354863,69.364653,0.010000
c_P15,3,CONTROL,0.320683,58.235733,0.008000
c_P15,3,CONTROL,0.419919,65.541391,0.006000
c_P15,3,CONTROL,0.394961,49.723763,0.012000
c_P15,3,CONTROL,0.368716,68.843926,0.010000
c_P15,3,CONTROL,0.387166,61.373469,0.008000
c_P15,3,CONTROL,0.416880,81.711431,0.010000
c_P15,3,CONTROL,0.424847,64.317594,0.010000
c_P15,3,CONTROL,0.371796,46.078626,0.010000
c_P15,3,CONTROL,0.308488,52.153851,0.006000
c_P15,3,CONTROL,0.316935,46.939841,0.010000
c_P15,3,CONTROL,0.280541,47.467251,0.006000
c_P15,3,CONTROL,0.478710,107.265361,0.006000
c_P15,3,CONTROL,1.060595,153.688665,0.016000
c_P15,3,CONTROL,0.440042,88.838385,0.012000
c_P15,3,CONTROL,0.303267,41.552656,0.006000
c_P15,3,CONTROL,0.335045,49.723763,0.008000
c_P15,3,CONTROL,0.258120,42.593710,0.006000
c_P15,3,CONTROL,0.354986,54.063204,0.010000
c_P15,3,CONTROL,0.626712,111.269149,0.014000
c_P15,3,CONTROL,0.591975,101.876327,0.014000
c_P15,3,CONTROL,0.489394,88.144092,0.018000
c_P15,3,CONTROL,0.660495,129.694016,0.012000
c_P15,3,CONTROL,0.258219,33.901425,0.008000
c_P15,3,CONTROL,0.797523,127.083851,0.016000
c_P15,3,CONTROL,0.856977,162.897706,0.016000
c_P15,3,CONTROL,0.402694,64.844999,0.010000
c_P15,3,CONTROL,0.318328,41.545563,0.008000
c_P15,3,CONTROL,0.495019,71.628648,0.012000
c_P15,3,CONTROL,0.419969,65.025251,0.012000
c_P15,3,CONTROL,0.359527,57.027369,0.008000
c_P15,3,CONTROL,0.428262,82.409483,0.012000
c_P15,3,CONTROL,0.267739,40.851249,0.006000
c_P15,3,CONTROL,0.482953,83.798075,0.012000
c_P15,3,CONTROL,0.341483,54.243457,0.008000
c_P15,3,CONTROL,0.802745,179.065035,0.022000
c_P15,3,CONTROL,0.850716,201.833351,0.024000
c_P15,3,CONTROL,0.291565,46.939841,0.008000
c_P15,3,CONTROL,0.541289,105.354419,0.014000
c_P15,3,CONTROL,0.494933,78.931319,0.012000
c_P15,3,CONTROL,0.335194,52.160527,0.010000
c_P15,3,CONTROL,0.468807,99.099185,0.012000
c_P15,3,CONTROL,0.444917,55.278245,0.014000
c_P15,3,CONTROL,0.419837,74.760515,0.008000
c_P15,3,CONTROL,0.582698,114.920775,0.012000
c_P15,3,CONTROL,0.416606,75.105996,0.012000
c_P15,3,CONTROL,0.412018,80.146341,0.014000
c_P15,3,CONTROL,0.507197,100.314185,0.014000
c_P15,3,CONTROL,0.849859,166.896190,0.016000
c_P15,3,CONTROL,0.987020,192.622012,0.014000
c_P15,3,CONTROL,0.299274,50.418074,0.008000
c_P15,3,CONTROL,0.476472,60.151755,0.012000
c_P15,3,CONTROL,0.353991,61.720622,0.008000
c_P15,3,CONTROL,0.243402,32.686372,0.006000
c_P15,3,CONTROL,0.228422,45.377638,0.006000
c_P15,3,CONTROL,0.214551,45.891696,0.006000
c_P15,3,CONTROL,0.315349,43.114445,0.010000
c_P15,3,CONTROL,0.400140,68.323198,0.010000
c_P15,3,CONTROL,0.439094,74.578594,0.012000
c_P15,3,CONTROL,0.331354,55.805653,0.010000
c_P15,3,CONTROL,0.305294,44.329493,0.008000
c_P15,3,CONTROL,0.499838,65.545146,0.016000
c_P15,3,CONTROL,0.574431,93.014566,0.012000
c_P15,3,CONTROL,0.373492,59.978178,0.010000
c_P15,3,CONTROL,0.327999,57.194271,0.008000
c_P15,3,CONTROL,0.234141,33.901425,0.006000
c_P15,3,CONTROL,0.285883,53.896302,0.008000
c_P15,3,CONTROL,0.272255,50.237821,0.008000
c_P15,3,CONTROL,0.444158,82.756631,0.012000
c_P15,3,CONTROL,0.383372,71.801389,0.010000
c_P15,3,CONTROL,0.314954,49.383284,0.008000
c_P15,3,CONTROL,0.338950,52.861513,0.010000
c_P15,3,CONTROL,0.337451,56.329723,0.010000
c_P15,3,CONTROL,0.957307,163.585260,0.018000
c_P15,3,CONTROL,0.302234,47.814407,0.006000
c_P15,3,CONTROL,0.355244,48.161980,0.010000
c_P15,3,CONTROL,0.572523,94.576718,0.012000
c_P15,3,CONTROL,0.299135,36.509280,0.006000
c_P15,3,CONTROL,0.443507,73.543819,0.010000
c_P15,3,CONTROL,0.384642,71.287338,0.010000
c_P15,3,CONTROL,0.306333,44.856903,0.008000
c_P15,3,CONTROL,0.320484,52.153851,0.008000
c_P15,3,CONTROL,0.316015,50.940894,0.006000
c_P15,3,CONTROL,0.571691,109.707023,0.016000
c_P15,3,CONTROL,0.486307,87.269549,0.012000
c_P15,3,CONTROL,0.293707,54.243457,0.008000
c_P15,3,CONTROL,0.725346,129.520450,0.022000
c_P15,3,CONTROL,0.909530,178.017042,0.016000
c_P15,3,CONTROL,0.350646,54.591029,0.008000
c_P15,3,CONTROL,0.451493,72.323367,0.018000
c_P15,3,CONTROL,0.737148,159.418621,0.016000
c_P15,3,CONTROL,0.271081,39.816454,0.008000
c_P15,3,CONTROL,0.314345,41.205082,0.008000
c_P15,3,CONTROL,0.371069,66.587438,0.012000
c_P15,3,CONTROL,0.415407,65.886457,0.014000
c_P15,3,CONTROL,0.267830,47.120095,0.008000
c_P15,3,CONTROL,0.415101,78.410595,0.006000
c_P15,3,CONTROL,0.793656,161.335687,0.018000
c_P15,3,CONTROL,0.503649,114.219824,0.006000
c_P15,3,CONTROL,0.250873,33.901425,0.006000
c_P15,3,CONTROL,0.293170,47.460575,0.008000
c_P15,3,CONTROL,0.338683,51.285963,0.012000
c_P15,3,CONTROL,0.428298,65.539304,0.010000
c_P15,3,CONTROL,0.279271,40.337190,0.006000
c_P15,3,CONTROL,0.364833,54.767527,0.010000
c_P15,3,CONTROL,0.378763,63.289487,0.010000
c_P15,3,CONTROL,0.352264,45.898372,0.010000
c_P15,3,CONTROL,0.246228,37.546580,0.008000
c_P15,3,CONTROL,0.589489,106.923228,0.012000
c_P15,3,CONTROL,0.498804,92.490093,0.012000
c_P15,3,CONTROL,0.294405,41.031504,0.008000
c_P15,3,CONTROL,0.702448,142.911595,0.018000
c_P15,3,CONTROL,0.854520,180.974112,0.016000
c_P15,3,CONTROL,0.299616,44.856903,0.006000
c_P15,3,CONTROL,0.844721,166.021732,0.018000
c_P15,3,CONTROL,0.835614,174.552645,0.016000
c_P15,3,CONTROL,0.290184,40.684347,0.010000
c_P15,3,CONTROL,0.727855,143.078482,0.018000
c_P15,3,CONTROL,0.845737,167.416858,0.014000
c_P15,3,CONTROL,0.294242,41.732494,0.006000
c_P15,3,CONTROL,0.355220,62.414929,0.008000
c_P15,3,CONTROL,0.272526,39.642876,0.008000
c_P15,3,CONTROL,0.431310,69.022509,0.024000
c_P15,3,CONTROL,0.568064,98.575967,0.020000
c_P15,3,CONTROL,0.296603,44.335334,0.008000
c_P15,3,CONTROL,0.373620,68.673271,0.010000
c_P15,3,CONTROL,0.363474,54.591029,0.012000
c_P15,3,CONTROL,0.548461,82.409483,0.016000
c_P15,3,CONTROL,0.455249,68.850602,0.012000
c_P15,3,CONTROL,0.299428,54.418286,0.006000
c_P15,3,CONTROL,0.434987,54.417034,0.010000
c_P15,3,CONTROL,0.355030,49.723763,0.010000
c_P15,3,CONTROL,0.474406,91.802478,0.020000
c_P15,3,CONTROL,0.542263,97.189896,0.014000
c_P15,3,CONTROL,0.402633,60.498909,0.012000
c_P15,3,CONTROL,0.415522,71.102914,0.012000
c_P15,3,CONTROL,0.454103,87.622120,0.012000
c_P15,3,CONTROL,0.737434,136.476399,0.018000
c_P15,3,CONTROL,0.863373,195.225233,0.016000
c_P15,3,CONTROL,0.310250,52.674584,0.008000
c_P15,3,CONTROL,0.655843,124.827487,0.016000
c_P15,3,CONTROL,0.827162,163.945725,0.016000
c_P15,3,CONTROL,0.467195,96.148464,0.012000
c_P15,3,CONTROL,0.565245,109.533453,0.012000
c_P15,3,CONTROL,0.335316,49.543509,0.008000
c_P15,3,CONTROL,0.447865,87.623372,0.012000
c_P15,3,CONTROL,0.321114,42.767288,0.008000
c_P15,3,CONTROL,0.304608,52.334105,0.006000
c_P15,3,CONTROL,0.357949,55.632076,0.010000
c_P15,3,CONTROL,0.303654,39.468463,0.008000
c_P15,3,CONTROL,0.435552,56.680215,0.012000
c_P15,3,CONTROL,0.468833,85.540489,0.012000
c_P15,3,CONTROL,0.272649,42.942118,0.006000
c_P15,3,CONTROL,0.298671,47.640829,0.008000
c_P15,3,CONTROL,0.327287,45.033819,0.010000
c_P15,3,CONTROL,0.600682,115.267913,0.016000
c_P15,3,CONTROL,0.274740,29.032449,0.006000
c_P15,3,CONTROL,0.306340,41.899396,0.010000
c_P15,3,CONTROL,0.363900,68.677026,0.010000
c_P15,3,CONTROL,0.287904,48.682296,0.006000
c_P15,3,CONTROL,0.395015,59.290547,0.012000
c_P15,3,CONTROL,0.423747,56.329723,0.008000
c_P15,3,CONTROL,0.454658,79.278468,0.016000
c_P15,3,CONTROL,0.473120,64.497846,0.014000
c_P15,3,CONTROL,0.540348,100.141866,0.016000
c_P15,3,CONTROL,0.843029,138.746080,0.022000
c_P15,3,CONTROL,0.632595,112.310565,0.018000
c_P15,3,CONTROL,0.362871,50.077595,0.008000
c_P15,3,CONTROL,0.322603,41.725818,0.008000
c_P15,3,CONTROL,0.322318,54.250133,0.006000
c_P15,3,CONTROL,0.950962,190.018778,0.016000
c_P15,3,CONTROL,0.448181,58.242409,0.010000
c_P15,3,CONTROL,0.607705,137.861573,0.010000
c_P15,3,CONTROL,0.349473,50.251173,0.008000
c_P15,3,CONTROL,0.384598,60.156345,0.008000
c_P15,3,CONTROL,0.374245,56.326385,0.008000
c_P15,3,CONTROL,0.718294,154.556047,0.012000
c_P15,3,CONTROL,0.538427,85.540489,0.012000
c_P15,3,CONTROL,0.295036,44.508078,0.008000
c_P15,3,CONTROL,0.293298,33.730350,0.010000
c_P15,3,CONTROL,0.330851,62.067775,0.008000
c_P15,3,CONTROL,0.314958,43.118617,0.010000
c_P15,3,CONTROL,0.287311,37.379677,0.006000
c_P15,3,CONTROL,0.698094,132.476903,0.028000
c_P15,3,CONTROL,0.568403,143.599169,0.006000
c_P15,3,CONTROL,0.345886,53.716049,0.006000
c_P15,3,CONTROL,0.371503,49.551437,0.012000
c_P15,3,CONTROL,0.290442,43.288023,0.008000
c_P15,3,CONTROL,0.308917,46.238852,0.008000
c_P15,3,CONTROL,0.762105,164.286164,0.020000
c_P15,3,CONTROL,0.383344,66.767690,0.012000
c_P15,3,CONTROL,0.393603,70.232532,0.010000
c_P15,3,CONTROL,0.261664,37.553256,0.008000
c_P15,3,CONTROL,0.351642,59.464124,0.012000
c_P15,3,CONTROL,0.258401,45.030481,0.010000
c_P15,3,CONTROL,0.436610,86.575255,0.012000
c_P15,3,CONTROL,0.592044,129.348971,0.006000
c_P15,3,CONTROL,0.386500,57.895255,0.010000
c_P15,3,CONTROL,0.309796,43.288023,0.010000
c_P15,3,CONTROL,0.318290,53.729401,0.010000
c_P15,3,CONTROL,0.662649,112.834193,0.018000
c_P15,3,CONTROL,0.691425,132.300417,0.016000
c_P15,3,CONTROL,0.512697,95.093679,0.010000
c_P15,3,CONTROL,0.484898,70.411949,0.012000
c_P15,3,CONTROL,0.310115,46.245528,0.008000
c_P15,3,CONTROL,0.383221,50.591652,0.010000
c_P15,3,CONTROL,0.582240,112.657703,0.014000
c_P15,3,CONTROL,0.530546,110.047487,0.014000
c_P15,3,CONTROL,0.475102,84.666779,0.012000
c_P15,3,CONTROL,0.382611,57.028204,0.008000
c_P15,3,CONTROL,0.290706,50.073422,0.006000
c_P15,3,CONTROL,0.590684,88.320586,0.014000
c_P15,3,CONTROL,0.384300,55.812329,0.010000
c_P15,3,CONTROL,0.283565,51.986949,0.006000
c_P15,3,CONTROL,0.651190,131.256105,0.014000
c_P15,3,CONTROL,0.300277,53.025077,0.006000
c_P15,3,CONTROL,0.350616,62.588505,0.012000
c_P15,3,CONTROL,0.310786,50.771906,0.006000
c_P15,3,CONTROL,0.307196,54.243457,0.008000
c_P15,3,CONTROL,0.431112,69.367991,0.010000
c_P15,3,CONTROL,0.380427,62.935658,0.008000
c_P15,3,CONTROL,0.627493,130.911061,0.014000
c_P15,3,CONTROL,0.308660,50.938808,0.010000
c_P15,3,CONTROL,0.415621,71.454238,0.012000
c_P15,3,CONTROL,0.383262,71.460914,0.012000
c_P15,3,CONTROL,0.794685,167.410183,0.016000
c_P15,3,CONTROL,0.898993,200.091219,0.018000
c_P15,3,CONTROL,0.651407,140.822165,0.016000
c_P15,3,CONTROL,0.633211,124.653920,0.014000
c_P15,3,CONTROL,0.259067,44.509747,0.008000
c_P15,3,CONTROL,0.891947,172.113704,0.022000
c_P15,3,CONTROL,0.363676,48.507467,0.018000
c_P15,3,CONTROL,0.888231,158.202042,0.026000
c_P15,3,CONTROL,0.287103,50.237821,0.008000
c_P15,3,CONTROL,1.007112,170.547537,0.020000
c_P15,3,CONTROL,0.201380,42.247387,0.006000
c_P15,3,CONTROL,0.568461,144.994343,0.008000
c_P15,3,CONTROL,0.277697,29.027859,0.008000
c_P15,3,CONTROL,0.331718,58.936717,0.008000
c_P15,3,CONTROL,0.358100,56.159484,0.010000
c_P15,3,CONTROL,0.424840,81.020889,0.010000
c_P15,3,CONTROL,0.489664,66.413861,0.014000
c_P15,3,CONTROL,0.393073,53.374318,0.010000
c_P15,3,CONTROL,0.353527,54.069880,0.010000
c_P15,3,CONTROL,0.451854,88.838385,0.016000
c_P15,3,CONTROL,0.625208,118.565711,0.014000
c_P15,3,CONTROL,0.314055,64.671423,0.006000
c_P15,3,CONTROL,0.553062,100.314185,0.012000
c_P15,3,CONTROL,0.500482,107.096798,0.010000
c_P15,3,CONTROL,0.322275,46.245528,0.006000
c_P15,3,CONTROL,0.542167,100.661328,0.014000
c_P15,3,CONTROL,0.545542,103.445141,0.012000
c_P15,3,CONTROL,0.422345,89.185531,0.010000
c_P15,3,CONTROL,0.647114,118.046258,0.014000
c_P15,3,CONTROL,0.387062,52.852334,0.018000
c_P15,3,CONTROL,0.257833,33.547591,0.006000
c_P15,3,CONTROL,0.549443,89.364529,0.012000
c_P15,3,CONTROL,0.702167,129.346885,0.012000
c_P15,3,CONTROL,0.536369,99.793471,0.014000
c_P11,5,CONTROL,0.186101,33.212116,0.006000
c_P11,5,CONTROL,0.229826,34.075838,0.006000
c_P11,5,CONTROL,0.479612,105.357757,0.028000
c_P11,5,CONTROL,0.221130,30.774916,0.008000
c_P11,5,CONTROL,0.463176,86.929078,0.016000
c_P11,5,CONTROL,0.431052,69.191077,0.024000
c_P11,5,CONTROL,0.570989,98.578470,0.014000
c_P11,5,CONTROL,0.472385,76.841746,0.014000
c_P11,5,CONTROL,0.211887,32.682617,0.006000
c_P11,5,CONTROL,0.419573,72.327122,0.012000
c_P11,5,CONTROL,0.345615,55.632076,0.012000
c_P11,5,CONTROL,0.357594,66.754338,0.010000
c_P11,5,CONTROL,0.403793,83.622832,0.024000
c_P11,5,CONTROL,0.371117,51.812120,0.014000
c_P11,5,CONTROL,0.617827,163.244821,0.024000
c_P11,5,CONTROL,0.429209,76.321021,0.012000
c_P11,5,CONTROL,0.594737,84.494040,0.014000
c_P11,5,CONTROL,0.364799,50.069667,0.014000
c_P11,5,CONTROL,0.298238,48.675620,0.008000
c_P11,5,CONTROL,0.486392,95.451672,0.026000
c_P11,5,CONTROL,0.505569,74.405019,0.016000
c_P11,5,CONTROL,0.389583,65.719557,0.016000
c_P11,5,CONTROL,0.469574,78.237020,0.014000
c_P11,5,CONTROL,0.521938,90.927938,0.016000
c_P11,5,CONTROL,0.346535,64.151945,0.012000
c_P11,5,CONTROL,0.376167,69.540733,0.026000
c_P11,5,CONTROL,0.360988,69.371329,0.024000
c_P11,5,CONTROL,0.466259,89.886500,0.028000
c_P11,5,CONTROL,0.331166,74.756759,0.022000
c_P11,5,CONTROL,0.480092,71.974964,0.014000
c_P11,5,CONTROL,0.420761,79.972766,0.026000
c_P11,5,CONTROL,0.240137,31.297740,0.016000
c_P11,5,CONTROL,0.491147,80.325757,0.012000
c_P11,5,CONTROL,0.441560,88.666064,0.012000
c_P11,5,CONTROL,0.394901,62.581829,0.014000
c_P11,5,CONTROL,0.407593,71.280662,0.026000
c_P11,5,CONTROL,0.416873,77.369147,0.014000
c_P11,5,CONTROL,0.366238,59.457448,0.012000
c_P11,5,CONTROL,0.370131,60.852738,0.014000
c_P11,5,CONTROL,0.360323,62.935241,0.010000
c_P11,5,CONTROL,0.217730,33.384861,0.006000
c_P11,5,CONTROL,0.300869,52.503092,0.010000
c_P11,5,CONTROL,0.408951,71.801389,0.012000
c_P11,5,CONTROL,0.218649,27.124747,0.008000
c_P11,5,CONTROL,0.329740,59.461620,0.024000
c_P11,5,CONTROL,0.512467,95.271424,0.014000
c_P11,5,CONTROL,0.213678,33.033530,0.012000
c_P11,5,CONTROL,0.471862,68.327788,0.014000
c_P11,5,CONTROL,0.285201,47.460575,0.010000
c_P11,5,CONTROL,0.395594,74.238537,0.022000
c_P11,5,CONTROL,0.410411,65.198828,0.016000
c_P11,5,CONTROL,0.583777,85.193342,0.012000
c_P11,5,CONTROL,0.149559,18.252583,0.006000
c_P11,5,CONTROL,0.490835,96.141788,0.024000
c_P11,5,CONTROL,0.287010,43.641856,0.022000
c_P11,5,CONTROL,0.335144,60.674572,0.012000
c_P11,5,CONTROL,0.303470,45.030064,0.010000
c_P11,5,CONTROL,0.282445,37.729756,0.012000
c_P11,5,CONTROL,0.303694,44.162590,0.010000
c_P11,5,CONTROL,0.356513,62.766254,0.014000
c_P11,5,CONTROL,0.390194,64.504522,0.012000
c_P11,5,CONTROL,0.204373,24.338298,0.006000
c_P11,5,CONTROL,0.206675,29.208949,0.006000
c_P11,5,CONTROL,0.283008,41.898144,0.010000
c_P11,5,CONTROL,0.430271,82.583057,0.014000
c_P11,5,CONTROL,0.462561,94.920107,0.016000
c_P11,5,CONTROL,0.414758,83.617825,0.026000
c_P11,5,CONTROL,0.179123,21.732102,0.008000
c_P11,5,CONTROL,0.455827,77.539383,0.014000
c_P11,5,CONTROL,0.378806,64.844999,0.014000
c_P11,5,CONTROL,0.332726,73.189992,0.024000
c_P11,5,CONTROL,0.383672,54.940270,0.012000
c_P11,5,CONTROL,0.267393,47.812738,0.022000
c_P11,5,CONTROL,0.142389,19.654572,0.006000
c_P11,5,CONTROL,0.278509,45.377638,0.008000
c_P11,5,CONTROL,0.203226,30.951416,0.010000
c_P11,5,CONTROL,0.634801,127.084686,0.016000
c_P11,5,CONTROL,0.191776,31.124161,0.006000
c_P11,5,CONTROL,0.464241,74.585270,0.014000
c_P11,5,CONTROL,0.191610,27.992226,0.010000
c_P11,5,CONTROL,0.612424,121.175903,0.014000
c_P11,5,CONTROL,0.391194,81.361361,0.016000
c_P11,5,CONTROL,0.453487,81.534936,0.014000
c_P11,5,CONTROL,0.347760,54.757513,0.012000
c_P11,5,CONTROL,0.319874,63.457222,0.024000
c_P11,5,CONTROL,0.617312,129.874257,0.014000
c_P11,5,CONTROL,0.502356,90.927938,0.016000
c_P11,5,CONTROL,0.197829,34.595741,0.008000
c_P11,5,CONTROL,0.366963,62.762499,0.014000
c_P11,5,CONTROL,0.184274,21.559357,0.006000
c_P11,5,CONTROL,0.257733,39.809778,0.012000
c_P11,5,CONTROL,0.291572,45.552050,0.010000
c_P11,5,CONTROL,0.357606,59.116970,0.006000
c_P11,5,CONTROL,0.365016,62.935658,0.012000
c_P11,5,CONTROL,0.401884,50.418909,0.012000
c_P11,5,CONTROL,0.348193,51.808365,0.014000
c_P11,5,CONTROL,0.411694,73.363568,0.010000
c_P11,5,CONTROL,0.153917,20.342214,0.006000
c_P11,5,CONTROL,0.484558,78.063446,0.012000
c_P11,5,CONTROL,0.575327,96.836076,0.014000
c_P11,5,CONTROL,0.422815,81.014213,0.014000
c_P11,5,CONTROL,0.350596,62.762499,0.008000
c_P11,5,CONTROL,0.355478,53.201992,0.012000
c_P11,5,CONTROL,0.396228,78.584170,0.014000
c_P11,5,CONTROL,0.315763,56.493286,0.012000
c_P11,5,CONTROL,0.335140,49.550185,0.012000
c_P11,5,CONTROL,0.463973,75.793620,0.012000
c_P11,5,CONTROL,0.450707,97.535788,0.014000
c_P11,5,CONTROL,0.288918,52.852334,0.010000
c_P11,5,CONTROL,0.179693,28.164970,0.006000
c_P11,5,CONTROL,0.360572,67.802053,0.012000
c_P11,5,CONTROL,0.481149,79.281806,0.010000
c_P11,5,CONTROL,0.361224,60.498909,0.012000
c_P11,5,CONTROL,0.278093,35.116060,0.010000
c_P11,5,CONTROL,0.197806,25.028860,0.006000
c_P11,5,CONTROL,0.354111,57.895672,0.012000
c_P11,5,CONTROL,0.341194,66.239868,0.022000
c_P11,5,CONTROL,0.238037,35.814548,0.008000
c_P11,5,CONTROL,0.434779,80.322002,0.012000
c_P11,5,CONTROL,0.333013,49.556862,0.012000
c_P11,5,CONTROL,0.355702,53.195316,0.014000
c_P11,5,CONTROL,0.388954,62.935241,0.024000
c_P11,5,CONTROL,0.521986,99.619900,0.012000
c_P11,5,CONTROL,0.472878,82.409483,0.014000
c_P11,5,CONTROL,0.254071,41.898144,0.016000
c_P11,5,CONTROL,0.391700,52.157606,0.024000
c_P11,5,CONTROL,0.339778,49.022776,0.010000
c_P11,5,CONTROL,0.398665,58.582887,0.024000
c_P11,5,CONTROL,0.239917,38.427826,0.010000
c_P11,5,CONTROL,0.330943,61.366793,0.012000
c_P11,5,CONTROL,0.344862,53.719804,0.010000
c_P11,5,CONTROL,0.304322,60.152590,0.012000
c_P05,0,EASY,0.587447,157.684286,0.022000
c_P05,0,EASY,0.397302,68.496774,0.022000
c_P05,0,EASY,0.502042,87.622120,0.008000
c_P05,0,EASY,0.616138,132.473148,0.020000
c_P05,0,EASY,0.496070,100.487757,0.014000
c_P05,0,EASY,0.227572,33.035616,0.010000
c_P05,0,EASY,0.582827,114.223579,0.010000
c_P05,0,EASY,0.657109,153.335704,0.054000
c_P05,0,EASY,0.199848,35.645559,0.008000
c_P05,0,EASY,0.655822,124.133220,0.018000
c_P05,0,EASY,0.528471,139.954349,0.026000
c_P05,0,EASY,0.736695,144.640543,0.026000
c_P05,0,EASY,0.453443,78.757744,0.014000
c_P05,0,EASY,0.476776,97.356792,0.012000
c_P05,0,EASY,0.543473,134.039821,0.006000
c_P05,0,EASY,0.441967,92.670341,0.012000
c_P05,0,EASY,0.536052,102.575201,0.016000
c_P05,0,EASY,0.276512,36.336536,0.012000
c_P05,0,EASY,0.836438,165.327506,0.014000
c_P05,0,EASY,0.580766,139.600546,0.024000
c_P05,0,EASY,0.673700,167.590415,0.028000
c_P05,0,EASY,0.632073,164.119282,0.032000
c_P05,0,EASY,0.344544,56.678963,0.022000
c_P05,0,EASY,0.827659,202.187117,0.030000
c_P05,0,EASY,0.444905,110.919089,0.012000
c_P05,0,EASY,0.784644,156.816491,0.014000
c_P05,0,EASY,0.757917,195.752551,0.028000
c_P05,0,EASY,0.622037,153.338625,0.030000
c_P05,0,EASY,0.598603,154.727103,0.028000
c_P05,0,EASY,0.563281,127.257417,0.010000
c_P05,0,EASY,0.602180,139.253420,0.026000
c_P05,0,EASY,0.573055,107.090122,0.006000
c_P05,0,EASY,0.624692,134.213386,0.010000
c_P05,0,EASY,0.200027,27.992226,0.006000
c_P05,0,EASY,0.581590,106.742982,0.014000
c_P05,0,EASY,0.683785,134.734080,0.014000
c_P05,0,EASY,0.549190,113.351980,0.014000
c_P05,0,EASY,0.547672,107.270368,0.014000
c_P05,0,EASY,0.447744,86.755505,0.010000
c_P05,0,EASY,0.722934,163.772168,0.016000
c_P05,0,EASY,0.397858,82.923529,0.016000
c_P05,0,EASY,0.542726,117.002346,0.008000
c_P05,0,EASY,0.574291,150.380589,0.020000
c_P05,0,EASY,1.000952,205.491142,0.016000
c_P05,0,EASY,0.323327,66.066709,0.012000
c_P05,0,EASY,0.525829,98.231327,0.012000
c_P05,0,EASY,0.221638,26.257267,0.006000
c_P05,0,EASY,0.467419,110.922010,0.028000
c_P05,0,EASY,0.602962,124.126544,0.016000
c_P05,0,EASY,0.289732,62.586002,0.006000
c_P05,0,EASY,0.498323,114.396314,0.016000
c_P05,0,EASY,0.756430,184.979148,0.028000
c_P05,0,EASY,0.182071,29.555273,0.006000
c_P05,0,EASY,0.654629,134.393626,0.012000
c_P05,0,EASY,0.562049,136.469723,0.028000
c_P05,0,EASY,0.338533,75.973454,0.006000
c_P05,0,EASY,0.639163,185.672100,0.028000
c_P05,0,EASY,0.559805,115.615050,0.014000
c_P05,0,EASY,0.331582,67.452814,0.010000
c_P05,0,EASY,0.614033,166.721799,0.034000
c_P05,0,EASY,0.406791,79.452043,0.012000
c_P05,0,EASY,0.285820,48.682296,0.008000
c_P05,0,EASY,0.502391,97.016324,0.014000
c_P05,0,EASY,0.662221,159.947223,0.026000
c_P05,0,EASY,0.497565,102.750858,0.014000
c_P05,0,EASY,0.794167,194.709596,0.018000
c_P05,0,EASY,0.523447,110.227732,0.010000
c_P05,0,EASY,0.243633,40.159439,0.008000
c_P05,0,EASY,0.399854,102.053236,0.008000
c_P05,0,EASY,0.549474,128.131924,0.012000
c_P05,0,EASY,0.964656,191.580720,0.014000
c_P05,0,EASY,0.501766,124.300111,0.026000
c_P05,0,EASY,0.584201,113.705793,0.012000
c_P05,0,EASY,0.219226,43.641856,0.006000
c_P05,0,EASY,0.486147,99.439652,0.014000
c_P05,0,EASY,0.395508,68.329874,0.016000
c_P05,0,EASY,0.724117,133.866256,0.016000
c_P05,0,EASY,0.895440,171.769098,0.016000
c_P05,0,EASY,0.515048,136.821441,0.014000
c_P05,0,EASY,0.415601,120.306813,0.026000
c_P05,0,EASY,0.440732,90.747689,0.014000
c_P05,0,EASY,0.655277,140.468363,0.008000
c_P05,0,EASY,0.733973,153.679069,0.018000
c_P05,0,EASY,0.324222,52.340781,0.010000
c_P05,0,EASY,1.031451,204.616746,0.014000
c_P05,0,EASY,0.840069,176.288184,0.014000
c_P05,0,EASY,0.449060,74.585270,0.016000
c_P05,0,EASY,0.631955,112.657703,0.014000
c_P05,0,EASY,0.544008,85.883464,0.024000
c_P05,0,EASY,0.364464,63.457222,0.014000
c_P05,0,EASY,0.666121,159.245897,0.016000
c_P05,0,EASY,0.458468,98.403230,0.018000
c_P05,0,EASY,0.463798,123.262047,0.014000
c_P05,0,EASY,0.431495,78.584170,0.012000
c_P05,0,EASY,0.696901,142.731357,0.014000
c_P05,0,EASY,0.366049,64.497846,0.012000
c_P05,0,EASY,0.688005,162.203476,0.024000
c_P15,5,DIFF,0.672613,102.223469,0.016000
c_P15,5,DIFF,0.307323,45.901293,0.006000
c_P15,5,DIFF,0.413058,66.413861,0.008000
c_P15,5,DIFF,0.356959,62.067775,0.008000
c_P15,5,DIFF,0.263112,30.249589,0.006000
c_P15,5,DIFF,0.285473,44.504323,0.006000
